latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.808434,-73.89206,2.0,-14400,America/New_York,GMT-4

time,weather_code (wmo code),temperature_2m_mean (°F),rain_sum (mm),precipitation_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (mp/h)
2022-11-08,1,50.7,0.00,0.00,0.00,0.0,12.8
2022-11-09,3,44.9,0.00,0.00,0.00,0.0,10.7
2022-11-10,3,51.9,0.00,0.00,0.00,0.0,8.9
2022-11-11,63,61.5,16.90,16.90,0.00,14.0,22.6
2022-11-12,61,65.5,3.00,3.00,0.00,5.0,22.2
2022-11-13,55,51.1,3.00,3.00,0.00,6.0,17.1
2022-11-14,1,40.7,0.00,0.00,0.00,0.0,12.6
2022-11-15,61,39.9,6.10,6.10,0.00,5.0,14.1
2022-11-16,63,46.1,11.10,11.10,0.00,9.0,19.0
2022-11-17,51,40.5,0.10,0.10,0.00,1.0,19.9
2022-11-18,75,38.1,0.00,1.80,1.26,3.0,19.0
2022-11-19,3,34.7,0.00,0.00,0.00,0.0,12.3
2022-11-20,71,33.2,0.10,0.20,0.07,1.0,20.7
2022-11-21,3,32.7,0.00,0.00,0.00,0.0,14.9
2022-11-22,0,40.1,0.00,0.00,0.00,0.0,13.1
2022-11-23,0,42.0,0.00,0.00,0.00,0.0,7.9
2022-11-24,3,41.3,0.00,0.00,0.00,0.0,7.3
2022-11-25,61,45.8,3.10,3.10,0.00,6.0,15.7
2022-11-26,3,45.4,0.00,0.00,0.00,0.0,13.1
2022-11-27,63,48.7,19.80,19.80,0.00,9.0,18.8
2022-11-28,3,49.5,0.00,0.00,0.00,0.0,16.5
2022-11-29,3,37.2,0.00,0.00,0.00,0.0,7.6
2022-11-30,63,46.9,14.40,14.40,0.00,9.0,25.0
2022-12-01,3,38.2,0.00,0.00,0.00,0.0,18.8
2022-12-02,3,34.5,0.00,0.00,0.00,0.0,7.2
2022-12-03,63,50.5,9.90,9.90,0.00,8.0,20.2
2022-12-04,3,39.1,0.00,0.00,0.00,0.0,13.1
2022-12-05,3,35.5,0.00,0.00,0.00,0.0,7.2
2022-12-06,63,48.0,11.20,11.20,0.00,12.0,14.2
2022-12-07,63,55.5,16.50,16.50,0.00,13.0,14.8
2022-12-08,3,48.3,0.00,0.00,0.00,0.0,11.5
2022-12-09,2,37.8,0.00,0.00,0.00,0.0,11.7
2022-12-10,3,34.8,0.00,0.00,0.00,0.0,11.0
2022-12-11,73,37.5,6.80,8.30,1.05,11.0,11.2
2022-12-12,73,33.7,0.10,1.40,0.91,5.0,12.9
2022-12-13,0,30.0,0.00,0.00,0.00,0.0,9.4
2022-12-14,3,32.5,0.00,0.00,0.00,0.0,12.5
2022-12-15,71,36.1,14.00,14.10,0.07,10.0,19.5
2022-12-16,63,41.1,14.10,14.10,0.00,20.0,21.9
2022-12-17,51,39.1,0.30,0.30,0.00,2.0,15.0
2022-12-18,3,33.1,0.00,0.00,0.00,0.0,13.8
2022-12-19,2,32.7,0.00,0.00,0.00,0.0,14.5
2022-12-20,1,32.3,0.00,0.00,0.00,0.0,10.6
2022-12-21,3,30.3,0.00,0.00,0.00,0.0,5.7
2022-12-22,53,37.8,6.50,6.50,0.00,11.0,19.6
2022-12-23,73,39.0,21.70,22.20,0.35,14.0,27.2
2022-12-24,3,12.6,0.00,0.00,0.00,0.0,22.2
2022-12-25,0,20.9,0.00,0.00,0.00,0.0,15.8
2022-12-26,3,23.8,0.00,0.00,0.00,0.0,11.7
2022-12-27,3,29.3,0.00,0.00,0.00,0.0,9.0
2022-12-28,3,33.5,0.00,0.00,0.00,0.0,11.7
2022-12-29,3,36.7,0.00,0.00,0.00,0.0,10.2
2022-12-30,3,42.6,0.00,0.00,0.00,0.0,8.5
2022-12-31,61,47.9,6.20,6.20,0.00,10.0,8.3
2023-01-01,61,48.4,3.00,3.00,0.00,3.0,11.1
2023-01-02,51,45.4,0.60,0.60,0.00,4.0,7.4
2023-01-03,63,49.8,12.40,12.40,0.00,10.0,12.3
2023-01-04,55,56.2,2.40,2.40,0.00,5.0,10.6
2023-01-05,3,49.2,0.00,0.00,0.00,0.0,8.4
2023-01-06,61,42.9,6.80,6.80,0.00,13.0,10.2
2023-01-07,3,38.3,0.00,0.00,0.00,0.0,12.1
2023-01-08,3,33.8,0.00,0.00,0.00,0.0,7.5
2023-01-09,71,37.2,1.20,1.60,0.28,6.0,11.1
2023-01-10,3,36.6,0.00,0.00,0.00,0.0,10.4
2023-01-11,3,33.3,0.00,0.00,0.00,0.0,8.2
2023-01-12,53,42.3,3.90,3.90,0.00,13.0,13.3
2023-01-13,51,49.2,1.80,1.80,0.00,10.0,18.2
2023-01-14,3,33.3,0.00,0.00,0.00,0.0,16.6
2023-01-15,3,32.3,0.00,0.00,0.00,0.0,18.8
2023-01-16,3,33.8,0.00,0.00,0.00,0.0,15.0
2023-01-17,55,35.8,2.10,2.10,0.00,2.0,8.1
2023-01-18,51,43.6,0.10,0.10,0.00,1.0,16.3
2023-01-19,63,39.3,15.90,15.90,0.00,15.0,9.5
2023-01-20,53,41.6,1.30,1.30,0.00,4.0,18.1
2023-01-21,51,36.9,0.10,0.10,0.00,1.0,10.9
2023-01-22,61,35.3,5.30,5.30,0.00,5.0,10.5
2023-01-23,73,36.5,14.60,15.60,0.70,20.0,14.3
2023-01-24,3,36.0,0.00,0.00,0.00,0.0,18.0
2023-01-25,73,36.2,16.70,17.70,0.70,10.0,25.8
2023-01-26,63,45.8,14.10,14.10,0.00,8.0,22.7
2023-01-27,51,35.6,0.10,0.10,0.00,1.0,12.2
2023-01-28,3,39.8,0.00,0.00,0.00,0.0,14.4
2023-01-29,3,41.8,0.00,0.00,0.00,0.0,12.3
2023-01-30,3,42.9,0.00,0.00,0.00,0.0,7.2
2023-01-31,73,37.8,2.20,2.70,0.35,8.0,11.2
2023-02-01,73,30.8,0.00,1.90,1.33,5.0,9.7
2023-02-02,3,31.5,0.00,0.00,0.00,0.0,12.1
2023-02-03,3,23.8,0.00,0.00,0.00,0.0,25.5
2023-02-04,2,14.2,0.00,0.00,0.00,0.0,23.3
2023-02-05,3,34.3,0.00,0.00,0.00,0.0,11.2
2023-02-06,3,39.5,0.00,0.00,0.00,0.0,18.2
2023-02-07,75,33.0,2.10,3.70,1.12,2.0,12.4
2023-02-08,3,40.5,0.00,0.00,0.00,0.0,13.9
2023-02-09,3,40.6,0.00,0.00,0.00,0.0,14.6
2023-02-10,3,52.0,0.00,0.00,0.00,0.0,17.8
2023-02-11,3,38.5,0.00,0.00,0.00,0.0,15.5
2023-02-12,3,36.9,0.00,0.00,0.00,0.0,11.6
2023-02-13,71,44.1,0.60,0.80,0.14,3.0,13.7
2023-02-14,3,43.4,0.00,0.00,0.00,0.0,13.5
2023-02-15,3,49.8,0.00,0.00,0.00,0.0,17.2
2023-02-16,61,54.6,2.70,2.70,0.00,3.0,10.4
2023-02-17,71,49.7,6.70,6.90,0.14,8.0,24.4
2023-02-18,3,33.4,0.00,0.00,0.00,0.0,16.4
2023-02-19,53,39.2,0.50,0.50,0.00,1.0,18.6
2023-02-20,3,47.8,0.00,0.00,0.00,0.0,15.0
2023-02-21,61,40.0,7.20,7.20,0.00,8.0,10.4
2023-02-22,73,36.6,3.80,4.20,0.28,10.0,10.3
2023-02-23,53,39.6,0.80,0.80,0.00,2.0,10.8
2023-02-24,3,38.8,0.00,0.00,0.00,0.0,21.0
2023-02-25,71,26.3,0.00,0.70,0.49,6.0,11.8
2023-02-26,3,35.4,0.00,0.00,0.00,0.0,20.2
2023-02-27,75,34.7,0.00,3.70,2.59,4.0,13.0
2023-02-28,75,34.1,2.70,12.80,7.07,18.0,15.4
2023-03-01,73,35.7,0.40,1.50,0.77,4.0,11.6
2023-03-02,53,44.3,1.40,1.40,0.00,4.0,15.3
2023-03-03,55,38.1,2.30,2.30,0.00,5.0,17.1
2023-03-04,71,41.2,49.60,49.70,0.07,11.0,22.3
2023-03-05,3,41.8,0.00,0.00,0.00,0.0,17.3
2023-03-06,3,42.4,0.00,0.00,0.00,0.0,14.4
2023-03-07,73,38.9,0.10,2.00,1.33,6.0,21.5
2023-03-08,3,36.7,0.00,0.00,0.00,0.0,19.8
2023-03-09,3,39.5,0.00,0.00,0.00,0.0,13.9
2023-03-10,63,38.1,6.40,6.40,0.00,5.0,9.0
2023-03-11,73,39.6,13.70,14.60,0.63,15.0,16.2
2023-03-12,3,38.1,0.00,0.00,0.00,0.0,9.9
2023-03-13,63,40.5,15.10,15.10,0.00,22.0,13.5
2023-03-14,75,35.9,19.50,26.30,4.76,22.0,25.8
2023-03-15,3,38.0,0.00,0.00,0.00,0.0,23.1
2023-03-16,3,41.4,0.00,0.00,0.00,0.0,11.6
2023-03-17,3,47.5,0.00,0.00,0.00,0.0,14.2
2023-03-18,51,45.9,0.80,0.80,0.00,3.0,14.6
2023-03-19,3,34.2,0.00,0.00,0.00,0.0,16.6
2023-03-20,0,36.9,0.00,0.00,0.00,0.0,11.7
2023-03-21,3,44.9,0.00,0.00,0.00,0.0,13.4
2023-03-22,3,45.6,0.00,0.00,0.00,0.0,13.9
2023-03-23,55,51.2,1.80,1.80,0.00,4.0,14.2
2023-03-24,3,48.2,0.00,0.00,0.00,0.0,12.0
2023-03-25,73,42.1,11.90,12.30,0.28,11.0,17.5
2023-03-26,3,48.4,0.00,0.00,0.00,0.0,14.6
2023-03-27,61,45.8,3.20,3.20,0.00,3.0,12.1
2023-03-28,51,43.3,0.90,0.90,0.00,3.0,11.9
2023-03-29,3,41.8,0.00,0.00,0.00,0.0,14.4
2023-03-30,51,37.7,0.20,0.20,0.00,2.0,17.4
2023-03-31,3,42.7,0.00,0.00,0.00,0.0,17.0
2023-04-01,61,58.5,10.20,10.20,0.00,12.0,16.5
2023-04-02,51,44.3,0.10,0.10,0.00,1.0,20.5
2023-04-03,3,43.5,0.00,0.00,0.00,0.0,21.4
2023-04-04,3,54.7,0.00,0.00,0.00,0.0,10.9
2023-04-05,51,52.5,0.10,0.10,0.00,1.0,13.0
2023-04-06,55,61.2,3.20,3.20,0.00,5.0,10.3
2023-04-07,3,51.8,0.00,0.00,0.00,0.0,13.0
2023-04-08,3,43.0,0.00,0.00,0.00,0.0,11.4
2023-04-09,3,43.7,0.00,0.00,0.00,0.0,14.2
2023-04-10,0,47.3,0.00,0.00,0.00,0.0,13.1
2023-04-11,3,58.1,0.00,0.00,0.00,0.0,17.0
2023-04-12,3,68.4,0.00,0.00,0.00,0.0,17.9
2023-04-13,0,70.7,0.00,0.00,0.00,0.0,11.1
2023-04-14,3,70.3,0.00,0.00,0.00,0.0,11.2
2023-04-15,63,64.4,14.50,14.50,0.00,6.0,12.0
2023-04-16,51,61.2,0.10,0.10,0.00,1.0,10.4
2023-04-17,53,58.1,1.70,1.70,0.00,5.0,15.7
2023-04-18,51,52.2,0.10,0.10,0.00,1.0,23.5
2023-04-19,3,50.4,0.00,0.00,0.00,0.0,15.8
2023-04-20,3,50.7,0.00,0.00,0.00,0.0,9.5
2023-04-21,3,56.2,0.00,0.00,0.00,0.0,12.7
2023-04-22,63,58.1,15.30,15.30,0.00,6.0,16.6
2023-04-23,63,58.1,23.00,23.00,0.00,15.0,11.7
2023-04-24,51,51.4,0.10,0.10,0.00,1.0,8.8
2023-04-25,51,50.5,0.20,0.20,0.00,2.0,7.3
2023-04-26,53,49.9,1.00,1.00,0.00,3.0,12.1
2023-04-27,51,50.9,1.10,1.10,0.00,5.0,9.1
2023-04-28,55,49.6,3.00,3.00,0.00,7.0,13.4
2023-04-29,63,51.3,42.00,42.00,0.00,23.0,19.3
2023-04-30,63,55.1,25.10,25.10,0.00,15.0,15.6
2023-05-01,51,55.0,1.20,1.20,0.00,7.0,21.9
2023-05-02,55,50.8,2.20,2.20,0.00,4.0,15.9
2023-05-03,51,49.1,0.10,0.10,0.00,1.0,9.0
2023-05-04,51,50.4,1.10,1.10,0.00,10.0,9.5
2023-05-05,51,52.5,0.20,0.20,0.00,2.0,8.7
2023-05-06,3,57.2,0.00,0.00,0.00,0.0,10.9
2023-05-07,3,61.1,0.00,0.00,0.00,0.0,14.8
2023-05-08,51,64.7,0.50,0.50,0.00,3.0,12.7
2023-05-09,3,57.4,0.00,0.00,0.00,0.0,11.1
2023-05-10,3,58.0,0.00,0.00,0.00,0.0,12.2
2023-05-11,3,63.6,0.00,0.00,0.00,0.0,13.0
2023-05-12,3,69.1,0.00,0.00,0.00,0.0,8.7
2023-05-13,3,70.9,0.00,0.00,0.00,0.0,12.4
2023-05-14,3,63.0,0.00,0.00,0.00,0.0,12.1
2023-05-15,3,63.1,0.00,0.00,0.00,0.0,11.5
2023-05-16,3,68.5,0.00,0.00,0.00,0.0,14.0
2023-05-17,3,58.9,0.00,0.00,0.00,0.0,15.0
2023-05-18,0,51.9,0.00,0.00,0.00,0.0,12.5
2023-05-19,3,58.7,0.00,0.00,0.00,0.0,18.9
2023-05-20,63,60.5,27.90,27.90,0.00,15.0,10.4
2023-05-21,51,63.0,0.20,0.20,0.00,2.0,13.5
2023-05-22,51,62.4,0.10,0.10,0.00,1.0,10.9
2023-05-23,3,58.4,0.00,0.00,0.00,0.0,11.6
2023-05-24,51,60.5,0.40,0.40,0.00,2.0,15.1
2023-05-25,3,58.0,0.00,0.00,0.00,0.0,14.8
2023-05-26,0,60.4,0.00,0.00,0.00,0.0,9.2
2023-05-27,3,62.7,0.00,0.00,0.00,0.0,12.0
2023-05-28,3,63.9,0.00,0.00,0.00,0.0,11.5
2023-05-29,3,65.7,0.00,0.00,0.00,0.0,16.1
2023-05-30,0,60.8,0.00,0.00,0.00,0.0,10.1
2023-05-31,2,61.2,0.00,0.00,0.00,0.0,9.8
2023-06-01,3,67.8,0.00,0.00,0.00,0.0,11.0
2023-06-02,3,73.4,0.00,0.00,0.00,0.0,7.9
2023-06-03,61,64.6,2.60,2.60,0.00,3.0,15.5
2023-06-04,51,59.5,0.10,0.10,0.00,1.0,15.8
2023-06-05,3,63.9,0.00,0.00,0.00,0.0,14.2
2023-06-06,63,66.3,3.10,3.10,0.00,3.0,18.8
2023-06-07,51,65.4,0.10,0.10,0.00,1.0,12.5
2023-06-08,53,61.5,1.00,1.00,0.00,2.0,13.1
2023-06-09,51,62.4,0.20,0.20,0.00,2.0,12.3
2023-06-10,51,66.3,0.20,0.20,0.00,2.0,11.6
2023-06-11,3,70.9,0.00,0.00,0.00,0.0,11.0
2023-06-12,61,70.1,4.50,4.50,0.00,6.0,16.5
2023-06-13,3,70.2,0.00,0.00,0.00,0.0,13.1
2023-06-14,61,65.4,4.30,4.30,0.00,6.0,15.9
2023-06-15,3,68.8,0.00,0.00,0.00,0.0,12.4
2023-06-16,65,66.9,12.00,12.00,0.00,6.0,15.1
2023-06-17,51,67.9,0.10,0.10,0.00,1.0,19.5
2023-06-18,3,70.5,0.00,0.00,0.00,0.0,12.9
2023-06-19,51,69.3,0.60,0.60,0.00,3.0,10.6
2023-06-20,3,68.0,0.00,0.00,0.00,0.0,10.6
2023-06-21,51,65.9,0.20,0.20,0.00,1.0,15.1
2023-06-22,51,64.6,0.30,0.30,0.00,3.0,15.6
2023-06-23,65,68.0,11.10,11.10,0.00,8.0,12.5
2023-06-24,63,71.1,21.80,21.80,0.00,16.0,11.7
2023-06-25,61,73.6,2.30,2.30,0.00,2.0,10.9
2023-06-26,63,71.6,10.80,10.80,0.00,10.0,12.7
2023-06-27,63,71.1,14.10,14.10,0.00,10.0,14.3
2023-06-28,61,72.9,2.10,2.10,0.00,8.0,8.9
2023-06-29,3,71.7,0.00,0.00,0.00,0.0,10.8
2023-06-30,3,73.4,0.00,0.00,0.00,0.0,13.0
2023-07-01,3,72.4,0.00,0.00,0.00,0.0,14.3
2023-07-02,63,75.7,16.80,16.80,0.00,20.0,13.3
2023-07-03,63,77.8,8.90,8.90,0.00,6.0,10.2
2023-07-04,53,76.4,2.70,2.70,0.00,12.0,8.5
2023-07-05,53,78.7,0.50,0.50,0.00,1.0,9.9
2023-07-06,1,78.6,0.00,0.00,0.00,0.0,12.4
2023-07-07,53,77.4,0.90,0.90,0.00,3.0,11.0
2023-07-08,53,77.2,2.00,2.00,0.00,8.0,9.0
2023-07-09,65,73.7,20.00,20.00,0.00,15.0,8.6
2023-07-10,51,75.7,0.90,0.90,0.00,7.0,10.1
2023-07-11,1,76.1,0.00,0.00,0.00,0.0,6.4
2023-07-12,3,79.3,0.00,0.00,0.00,0.0,10.9
2023-07-13,51,78.9,0.20,0.20,0.00,2.0,17.5
2023-07-14,63,75.4,7.90,7.90,0.00,6.0,14.6
2023-07-15,63,76.7,8.20,8.20,0.00,9.0,12.3
2023-07-16,65,75.0,55.30,55.30,0.00,20.0,14.2
2023-07-17,3,77.5,0.00,0.00,0.00,0.0,10.9
2023-07-18,61,76.6,3.40,3.40,0.00,8.0,9.6
2023-07-19,61,73.5,2.40,2.40,0.00,6.0,7.9
2023-07-20,51,75.2,0.60,0.60,0.00,3.0,8.7
2023-07-21,55,75.5,3.40,3.40,0.00,10.0,11.4
2023-07-22,3,74.1,0.00,0.00,0.00,0.0,8.3
2023-07-23,51,74.7,0.30,0.30,0.00,3.0,10.6
2023-07-24,51,75.5,0.10,0.10,0.00,1.0,14.3
2023-07-25,63,73.9,7.70,7.70,0.00,7.0,9.5
2023-07-26,51,74.7,0.60,0.60,0.00,3.0,12.0
2023-07-27,51,80.9,0.30,0.30,0.00,3.0,17.1
2023-07-28,2,80.9,0.00,0.00,0.00,0.0,10.8
2023-07-29,63,81.8,4.00,4.00,0.00,4.0,18.6
2023-07-30,3,70.9,0.00,0.00,0.00,0.0,14.1
2023-07-31,51,71.8,0.10,0.10,0.00,1.0,11.7
2023-08-01,2,71.3,0.00,0.00,0.00,0.0,9.9
2023-08-02,3,69.4,0.00,0.00,0.00,0.0,9.3
2023-08-03,51,70.3,0.90,0.90,0.00,4.0,18.7
2023-08-04,55,73.1,2.00,2.00,0.00,7.0,13.3
2023-08-05,51,75.7,0.10,0.10,0.00,1.0,8.8
2023-08-06,3,74.8,0.00,0.00,0.00,0.0,14.2
2023-08-07,65,75.2,42.30,42.30,0.00,16.0,21.2
2023-08-08,65,74.9,27.30,27.30,0.00,6.0,17.9
2023-08-09,1,75.6,0.00,0.00,0.00,0.0,13.5
2023-08-10,65,71.3,18.40,18.40,0.00,8.0,9.1
2023-08-11,51,74.0,0.30,0.30,0.00,3.0,13.3
2023-08-12,63,72.6,8.40,8.40,0.00,7.0,10.3
2023-08-13,53,77.3,2.20,2.20,0.00,8.0,13.2
2023-08-14,51,75.9,0.60,0.60,0.00,4.0,11.7
2023-08-15,63,74.6,16.40,16.40,0.00,9.0,10.1
2023-08-16,55,73.1,4.10,4.10,0.00,13.0,8.8
2023-08-17,53,73.2,5.10,5.10,0.00,14.0,12.5
2023-08-18,61,74.4,4.00,4.00,0.00,6.0,15.1
2023-08-19,3,69.1,0.00,0.00,0.00,0.0,12.5
2023-08-20,3,72.5,0.00,0.00,0.00,0.0,8.6
2023-08-21,51,76.9,0.20,0.20,0.00,2.0,9.0
2023-08-22,3,71.7,0.00,0.00,0.00,0.0,13.5
2023-08-23,3,68.6,0.00,0.00,0.00,0.0,9.7
2023-08-24,53,70.2,1.60,1.60,0.00,5.0,16.3
2023-08-25,63,73.7,9.50,9.50,0.00,11.0,12.8
2023-08-26,55,75.6,1.50,1.50,0.00,4.0,7.3
2023-08-27,51,73.3,0.10,0.10,0.00,1.0,7.6
2023-08-28,51,70.7,0.80,0.80,0.00,5.0,10.4
2023-08-29,51,72.5,0.80,0.80,0.00,5.0,8.2
2023-08-30,53,75.7,0.70,0.70,0.00,2.0,12.5
2023-08-31,3,68.6,0.00,0.00,0.00,0.0,13.1
2023-09-01,0,65.6,0.00,0.00,0.00,0.0,8.1
2023-09-02,3,66.8,0.00,0.00,0.00,0.0,13.4
2023-09-03,51,76.5,0.30,0.30,0.00,2.0,10.3
2023-09-04,3,79.5,0.00,0.00,0.00,0.0,9.8
2023-09-05,3,81.2,0.00,0.00,0.00,0.0,9.7
2023-09-06,3,82.2,0.00,0.00,0.00,0.0,8.9
2023-09-07,53,81.5,0.80,0.80,0.00,2.0,10.0
2023-09-08,65,76.5,17.40,17.40,0.00,7.0,11.4
2023-09-09,63,73.9,10.20,10.20,0.00,10.0,7.8
2023-09-10,65,71.5,25.90,25.90,0.00,13.0,7.2
2023-09-11,63,73.4,8.60,8.60,0.00,11.0,5.4
2023-09-12,51,73.5,0.10,0.10,0.00,1.0,8.0
2023-09-13,63,72.2,16.70,16.70,0.00,16.0,7.4
2023-09-14,3,68.5,0.00,0.00,0.00,0.0,10.1
2023-09-15,3,63.1,0.00,0.00,0.00,0.0,13.4
2023-09-16,3,66.3,0.00,0.00,0.00,0.0,13.1
2023-09-17,51,64.4,0.10,0.10,0.00,1.0,8.4
2023-09-18,63,66.0,21.50,21.50,0.00,18.0,12.1
2023-09-19,0,64.2,0.00,0.00,0.00,0.0,13.2
2023-09-20,3,62.5,0.00,0.00,0.00,0.0,8.8
2023-09-21,3,61.7,0.00,0.00,0.00,0.0,7.6
2023-09-22,3,63.1,0.00,0.00,0.00,0.0,13.2
2023-09-23,65,59.7,38.00,38.00,0.00,17.0,20.8
2023-09-24,63,63.3,13.40,13.40,0.00,20.0,21.2
2023-09-25,61,61.3,10.00,10.00,0.00,20.0,20.3
2023-09-26,63,59.7,8.70,8.70,0.00,11.0,15.4
2023-09-27,3,57.1,0.00,0.00,0.00,0.0,12.4
2023-09-28,55,58.6,1.20,1.20,0.00,3.0,11.2
2023-09-29,65,59.5,92.20,92.20,0.00,23.0,15.9
2023-09-30,53,61.4,0.90,0.90,0.00,4.0,12.2
2023-10-01,0,66.1,0.00,0.00,0.00,0.0,11.0
2023-10-02,3,67.1,0.00,0.00,0.00,0.0,8.5
2023-10-03,3,66.2,0.00,0.00,0.00,0.0,6.9
2023-10-04,3,67.7,0.00,0.00,0.00,0.0,8.0
2023-10-05,3,64.0,0.00,0.00,0.00,0.0,9.6
2023-10-06,61,67.6,6.00,6.00,0.00,15.0,10.3
2023-10-07,65,63.3,50.00,50.00,0.00,20.0,16.5
2023-10-08,3,55.3,0.00,0.00,0.00,0.0,15.4
2023-10-09,51,52.6,0.30,0.30,0.00,2.0,15.0
2023-10-10,51,56.0,0.10,0.10,0.00,1.0,12.4
2023-10-11,3,57.7,0.00,0.00,0.00,0.0,8.6
2023-10-12,2,57.3,0.00,0.00,0.00,0.0,6.3
2023-10-13,3,55.0,0.00,0.00,0.00,0.0,8.5
2023-10-14,63,51.3,17.20,17.20,0.00,14.0,11.1
2023-10-15,51,53.9,1.20,1.20,0.00,4.0,15.6
2023-10-16,51,53.2,0.10,0.10,0.00,1.0,11.2
2023-10-17,51,54.4,0.20,0.20,0.00,2.0,7.5
2023-10-18,51,54.1,0.20,0.20,0.00,1.0,6.4
2023-10-19,3,54.7,0.00,0.00,0.00,0.0,10.0
2023-10-20,65,60.0,35.30,35.30,0.00,19.0,16.4
2023-10-21,61,58.4,4.70,4.70,0.00,10.0,15.7
2023-10-22,3,52.7,0.00,0.00,0.00,0.0,17.2
2023-10-23,3,51.0,0.00,0.00,0.00,0.0,14.0
2023-10-24,3,51.3,0.00,0.00,0.00,0.0,7.8
2023-10-25,3,57.4,0.00,0.00,0.00,0.0,9.7
2023-10-26,3,61.8,0.00,0.00,0.00,0.0,7.7
2023-10-27,3,63.1,0.00,0.00,0.00,0.0,10.1
2023-10-28,2,68.8,0.00,0.00,0.00,0.0,10.6
2023-10-29,63,55.1,11.90,11.90,0.00,10.0,13.0
2023-10-30,53,57.4,1.70,1.70,0.00,8.0,15.2
2023-10-31,3,48.7,0.00,0.00,0.00,0.0,10.6
2023-11-01,51,44.0,2.00,2.00,0.00,10.0,14.0
2023-11-02,3,39.6,0.00,0.00,0.00,0.0,7.5
2023-11-03,1,43.7,0.00,0.00,0.00,0.0,11.7
2023-11-04,3,47.5,0.00,0.00,0.00,0.0,7.3
2023-11-05,3,49.9,0.00,0.00,0.00,0.0,6.7
2023-11-06,3,46.4,0.00,0.00,0.00,0.0,7.4
2023-11-07,63,57.2,6.60,6.60,0.00,3.0,13.4
2023-11-08,3,45.5,0.00,0.00,0.00,0.0,12.0
2023-11-09,51,48.5,0.60,0.60,0.00,2.0,7.8
2023-11-10,51,46.7,0.10,0.10,0.00,1.0,10.6
2023-11-11,3,45.0,0.00,0.00,0.00,0.0,11.2
2023-11-12,3,37.2,0.00,0.00,0.00,0.0,8.1
2023-11-13,3,37.3,0.00,0.00,0.00,0.0,8.3
2023-11-14,3,42.9,0.00,0.00,0.00,0.0,16.7
2023-11-15,3,40.9,0.00,0.00,0.00,0.0,9.1
2023-11-16,3,47.4,0.00,0.00,0.00,0.0,8.0
2023-11-17,3,51.8,0.00,0.00,0.00,0.0,11.6
2023-11-18,51,50.2,1.00,1.00,0.00,4.0,15.1
2023-11-19,1,42.7,0.00,0.00,0.00,0.0,12.3
2023-11-20,3,37.2,0.00,0.00,0.00,0.0,11.0
2023-11-21,61,39.3,7.00,7.00,0.00,8.0,16.4
2023-11-22,63,51.7,23.20,23.20,0.00,9.0,21.8
2023-11-23,3,46.1,0.00,0.00,0.00,0.0,13.1
2023-11-24,3,41.2,0.00,0.00,0.00,0.0,14.0
2023-11-25,3,32.2,0.00,0.00,0.00,0.0,9.8
2023-11-26,63,40.7,6.00,6.00,0.00,7.0,20.5
2023-11-27,63,46.1,9.20,9.20,0.00,5.0,22.5
2023-11-28,1,33.8,0.00,0.00,0.00,0.0,17.7
2023-11-29,3,30.1,0.00,0.00,0.00,0.0,14.2
2023-11-30,3,37.2,0.00,0.00,0.00,0.0,10.9
2023-12-01,61,40.7,5.60,5.60,0.00,8.0,7.5
2023-12-02,3,48.6,0.00,0.00,0.00,0.0,9.3
2023-12-03,63,47.9,14.60,14.60,0.00,19.0,11.5
2023-12-04,3,45.6,0.00,0.00,0.00,0.0,13.3
2023-12-05,3,39.2,0.00,0.00,0.00,0.0,8.3
2023-12-06,3,35.0,0.00,0.00,0.00,0.0,12.6
2023-12-07,3,32.4,0.00,0.00,0.00,0.0,10.9
2023-12-08,3,37.4,0.00,0.00,0.00,0.0,7.3
2023-12-09,3,44.6,0.00,0.00,0.00,0.0,9.4
2023-12-10,63,53.4,27.60,27.60,0.00,13.0,20.4
2023-12-11,65,42.9,28.50,28.50,0.00,12.0,21.5
2023-12-12,1,35.8,0.00,0.00,0.00,0.0,10.7
2023-12-13,1,37.4,0.00,0.00,0.00,0.0,11.0
2023-12-14,3,32.8,0.00,0.00,0.00,0.0,8.5
2023-12-15,3,40.2,0.00,0.00,0.00,0.0,9.6
2023-12-16,3,42.8,0.00,0.00,0.00,0.0,7.5
2023-12-17,63,49.3,19.40,19.40,0.00,10.0,12.9
2023-12-18,65,53.3,70.70,70.70,0.00,17.0,32.7
2023-12-19,3,37.5,0.00,0.00,0.00,0.0,14.7
2023-12-20,1,34.1,0.00,0.00,0.00,0.0,9.8
2023-12-21,2,33.6,0.00,0.00,0.00,0.0,13.7
2023-12-22,3,28.5,0.00,0.00,0.00,0.0,7.0
2023-12-23,51,34.0,0.40,0.40,0.00,3.0,6.6
2023-12-24,3,40.1,0.00,0.00,0.00,0.0,4.9
2023-12-25,3,42.3,0.00,0.00,0.00,0.0,6.3
2023-12-26,3,41.3,0.00,0.00,0.00,0.0,4.3
2023-12-27,53,44.3,3.80,3.80,0.00,14.0,10.5
2023-12-28,65,49.8,33.60,33.60,0.00,20.0,17.8
2023-12-29,51,49.0,0.50,0.50,0.00,5.0,9.6
2023-12-30,51,41.8,0.20,0.20,0.00,1.0,16.0
2023-12-31,3,37.0,0.00,0.00,0.00,0.0,9.5
