normalized_street_name_season,normalized_street_name,roadwork_season,area,total_area,roadwork_factor
1-bend_summer_2023,1-bend,2023,1374.0,,
1-bend_summer_2024,1-bend,2024,100.0,,
1-bend_summer_2025,1-bend,2025,3100.0,,
1-bend_summer_2026,1-bend,2026,448.0,,
1-bennett avenue_summer_2016,1-bennett avenue,2016,47972.6,9861.3,4.8647
1-bennett avenue_summer_2026,1-bennett avenue,2026,213.0,9861.3,0.0216
1-bethune street_summer_2018,1-bethune street,2018,11649.4,3512.3,3.3167
1-bleecker street_summer_2007,1-bleecker street,2007,75053.1,18723.0,4.0086
1-bleecker street_summer_2015,1-bleecker street,2015,45417.1,18723.0,2.4257
1-bleecker street_summer_2023,1-bleecker street,2023,27499.0,18723.0,1.4687
1-body of water_summer_2019,1-body of water,2019,483999.4,,
1-bogardus place_summer_2015,1-bogardus place,2015,2302.6,2494.0,0.9233
1-bogardus place_summer_2021,1-bogardus place,2021,2302.6,2494.0,0.9233
1-bowery_summer_2006,1-bowery,2006,69148.6,32896.6,2.102
1-bowery_summer_2008,1-bowery,2008,186242.9,32896.6,5.6615
1-bowery_summer_2020,1-bowery,2020,288145.9,32896.6,8.7591
1-bradhurst avenue_summer_2007,1-bradhurst avenue,2007,29606.7,13813.1,2.1434
1-bradhurst avenue_summer_2019,1-bradhurst avenue,2019,4941.2,13813.1,0.3577
1-bradhurst avenue_summer_2022,1-bradhurst avenue,2022,2632.0,13813.1,0.1905
1-bradhurst avenue_summer_2023,1-bradhurst avenue,2023,3345.0,13813.1,0.2422
1-bradhurst avenue_summer_2025,1-bradhurst avenue,2025,3377.0,13813.1,0.2445
1-bridge street_summer_2018,1-bridge street,2018,4940.0,1802.8,2.7402
1-broad street_summer_2019,1-broad street,2019,33377.7,7932.0,4.208
1-broadway_summer_2003,1-broadway,2003,11080.0,466102.4,0.0238
1-broadway_summer_2005,1-broadway,2005,544028.4,466102.4,1.1672
1-broadway_summer_2006,1-broadway,2006,506043.8,466102.4,1.0857
1-broadway_summer_2008,1-broadway,2008,311211.9,466102.4,0.6677
1-broadway_summer_2009,1-broadway,2009,23987.2,466102.4,0.0515
1-broadway_summer_2010,1-broadway,2010,153847.8,466102.4,0.3301
1-broadway_summer_2011,1-broadway,2011,375202.2,466102.4,0.805
1-broadway_summer_2012,1-broadway,2012,52445.7,466102.4,0.1125
1-broadway_summer_2013,1-broadway,2013,74220.7,466102.4,0.1592
1-broadway_summer_2015,1-broadway,2015,60728.3,466102.4,0.1303
1-broadway_summer_2016,1-broadway,2016,3895.2,466102.4,0.0084
1-broadway_summer_2017,1-broadway,2017,542435.1,466102.4,1.1638
1-broadway_summer_2018,1-broadway,2018,575830.5,466102.4,1.2354
1-broadway_summer_2019,1-broadway,2019,31560.0,466102.4,0.0677
1-broadway_summer_2020,1-broadway,2020,91318.3,466102.4,0.1959
1-broadway_summer_2021,1-broadway,2021,46126.9,466102.4,0.099
1-broadway_summer_2022,1-broadway,2022,130692.0,466102.4,0.2804
1-broadway_summer_2023,1-broadway,2023,164688.0,466102.4,0.3533
1-broadway_summer_2024,1-broadway,2024,74812.0,466102.4,0.1605
1-broadway_summer_2025,1-broadway,2025,62430.0,466102.4,0.1339
1-broadway_summer_2026,1-broadway,2026,46436.0,466102.4,0.0996
1-broadway terrace_summer_2016,1-broadway terrace,2016,1358.9,2932.5,0.4634
1-broome street_summer_2003,1-broome street,2003,1283.4,29023.6,0.0442
1-broome street_summer_2007,1-broome street,2007,28925.0,29023.6,0.9966
1-broome street_summer_2016,1-broome street,2016,9133.4,29023.6,0.3147
1-broome street_summer_2019,1-broome street,2019,25253.9,29023.6,0.8701
1-broome street_summer_2021,1-broome street,2021,167.0,29023.6,0.0058
1-broome street_summer_2022,1-broome street,2022,17416.0,29023.6,0.6001
1-broome street_summer_2025,1-broome street,2025,347.0,29023.6,0.012
1-c p 6 avenue approach_summer_2004,1-c p 6 avenue approach,2004,11953.3,,
1-c p east drive_summer_2019,1-c p east drive,2019,4013.3,,
1-c p east drive_summer_2025,1-c p east drive,2025,6219.0,,
1-c p west drive_summer_2017,1-c p west drive,2017,10290.0,,
1-c p west drive_summer_2025,1-c p west drive,2025,16728.0,,
1-cabrini boulevard_summer_2007,1-cabrini boulevard,2007,130035.0,7372.3,17.6383
1-cabrini boulevard_summer_2022,1-cabrini boulevard,2022,163.0,7372.3,0.0221
1-cabrini boulevard_summer_2023,1-cabrini boulevard,2023,47177.0,7372.3,6.3992
1-canal street_summer_2003,1-canal street,2003,1450.0,50655.4,0.0286
1-canal street_summer_2006,1-canal street,2006,738.7,50655.4,0.0146
1-canal street_summer_2008,1-canal street,2008,40905.0,50655.4,0.8075
1-canal street_summer_2010,1-canal street,2010,82681.0,50655.4,1.6322
1-canal street_summer_2024,1-canal street,2024,31499.0,50655.4,0.6218
1-canal street_summer_2025,1-canal street,2025,23901.0,50655.4,0.4718
1-carlisle street_summer_2022,1-carlisle street,2022,23.0,783.5,0.0294
1-carmine street_summer_2012,1-carmine street,2012,3767.6,4149.4,0.908
1-carmine street_summer_2023,1-carmine street,2023,3595.0,4149.4,0.8664
1-catherine lane_summer_2022,1-catherine lane,2022,133.0,799.9,0.1663
1-catherine slip_summer_2006,1-catherine slip,2006,5016.0,841.2,5.9629
1-catherine slip_summer_2016,1-catherine slip,2016,2420.0,841.2,2.8768
1-catherine street_summer_2006,1-catherine street,2006,25172.0,3605.0,6.9825
1-catherine street_summer_2016,1-catherine street,2016,13562.8,3605.0,3.7622
1-catherine street_summer_2022,1-catherine street,2022,102.0,3605.0,0.0283
1-catherine street_summer_2023,1-catherine street,2023,78.0,3605.0,0.0216
1-cedar street_summer_2022,1-cedar street,2022,111.0,4010.6,0.0277
1-cedar street_summer_2025,1-cedar street,2025,76.0,4010.6,0.0189
1-center drive_summer_2004,1-center drive,2004,329543.2,17213.0,19.145
1-center drive_summer_2025,1-center drive,2025,115676.0,17213.0,6.7203
1-central park east drive_summer_2019,1-central park east drive,2019,239743.2,,
1-central park east drive_summer_2025,1-central park east drive,2025,23091.0,,
1-central park lenox avenue appr_summer_2019,1-central park lenox avenue appr,2019,14160.1,,
1-central park path_summer_2023,1-central park path,2023,204.0,5712.8,0.0357
1-central park powell boulevard appr_summer_2017,1-central park powell boulevard appr,2017,9080.0,,
1-central park west_summer_2011,1-central park west,2011,252784.0,87523.7,2.8882
1-central park west_summer_2014,1-central park west,2014,497920.3,87523.7,5.689
1-central park west_summer_2016,1-central park west,2016,174324.9,87523.7,1.9917
1-central park west_summer_2017,1-central park west,2017,532816.0,87523.7,6.0877
1-central park west_summer_2019,1-central park west,2019,252688.3,87523.7,2.8871
1-central park west_summer_2024,1-central park west,2024,12801.0,87523.7,0.1463
1-central park west_summer_2025,1-central park west,2025,39583.0,87523.7,0.4523
1-central park west drive_summer_2007,1-central park west drive,2007,27096.6,,
1-central park west drive_summer_2008,1-central park west drive,2008,21890.0,,
1-central park west drive_summer_2017,1-central park west drive,2017,227056.7,,
1-central park west drive_summer_2019,1-central park west drive,2019,18553.4,,
1-central park west drive_summer_2020,1-central park west drive,2020,4040.0,,
1-central pk center drive_summer_2019,1-central pk center drive,2019,3373.3,,
1-central pk near cpw_summer_2025,1-central pk near cpw,2025,840.0,,
1-centre market place_summer_2012,1-centre market place,2012,1978.7,1007.4,1.9642
1-centre street_summer_2013,1-centre street,2013,7173.4,17494.5,0.41
1-centre street_summer_2015,1-centre street,2015,12740.7,17494.5,0.7283
1-centre street_summer_2018,1-centre street,2018,9736.6,17494.5,0.5566
1-centre street_summer_2021,1-centre street,2021,12210.7,17494.5,0.698
1-centre street_summer_2022,1-centre street,2022,357.0,17494.5,0.0204
1-chambers street_summer_2018,1-chambers street,2018,13060.0,15393.5,0.8484
1-chambers street_summer_2022,1-chambers street,2022,21712.0,15393.5,1.4105
1-charles street_summer_2018,1-charles street,2018,6535.6,7145.4,0.9147
1-charles street_summer_2022,1-charles street,2022,61.0,7145.4,0.0085
1-charles street_summer_2023,1-charles street,2023,210.0,7145.4,0.0294
1-charlton street_summer_2009,1-charlton street,2009,8095.0,5604.4,1.4444
1-charlton street_summer_2016,1-charlton street,2016,8884.8,5604.4,1.5853
1-charlton street_summer_2022,1-charlton street,2022,4935.0,5604.4,0.8806
1-charlton street_summer_2025,1-charlton street,2025,244.0,5604.4,0.0435
1-cherokee place_summer_2011,1-cherokee place,2011,626.7,638.1,0.9821
1-cherry street_summer_2004,1-cherry street,2004,7143.0,15555.8,0.4592
1-cherry street_summer_2016,1-cherry street,2016,33252.6,15555.8,2.1376
1-cherry street_summer_2019,1-cherry street,2019,142306.1,15555.8,9.1481
1-cherry street_summer_2022,1-cherry street,2022,187.0,15555.8,0.012
1-chisum place_summer_2013,1-chisum place,2013,1335.0,1206.1,1.1069
1-chisum place_summer_2023,1-chisum place,2023,1520.0,1206.1,1.2603
1-chittenden avenue_summer_2009,1-chittenden avenue,2009,11223.0,1120.5,10.0161
1-christopher street_summer_2008,1-christopher street,2008,36067.6,11221.0,3.2143
1-christopher street_summer_2019,1-christopher street,2019,31532.4,11221.0,2.8101
1-christopher street_summer_2021,1-christopher street,2021,1466.6,11221.0,0.1307
1-christopher street_summer_2022,1-christopher street,2022,6053.0,11221.0,0.5394
1-christopher street_summer_2023,1-christopher street,2023,412.0,11221.0,0.0367
1-chrystie street_summer_2016,1-chrystie street,2016,80455.9,21614.8,3.7223
1-church street_summer_2019,1-church street,2019,49560.4,29011.2,1.7083
1-church street_summer_2021,1-church street,2021,167.0,29011.2,0.0058
1-claremont avenue_summer_2008,1-claremont avenue,2008,97679.4,13951.8,7.0012
1-claremont avenue_summer_2016,1-claremont avenue,2016,79348.2,13951.8,5.6873
1-claremont avenue_summer_2024,1-claremont avenue,2024,38046.0,13951.8,2.727
1-clarkson street_summer_2012,1-clarkson street,2012,5034.5,5376.6,0.9364
1-clarkson street_summer_2023,1-clarkson street,2023,140.0,5376.6,0.026
1-clarkson street_summer_2024,1-clarkson street,2024,3161.0,5376.6,0.5879
1-cleveland place_summer_2022,1-cleveland place,2022,1680.0,1794.5,0.9362
1-cleveland place_summer_2024,1-cleveland place,2024,172.0,1794.5,0.0958
1-cliff street_summer_2023,1-cliff street,2023,132.0,1655.3,0.0797
1-clinton street_summer_2008,1-clinton street,2008,46351.2,15157.5,3.058
1-clinton street_summer_2020,1-clinton street,2020,10941.2,15157.5,0.7218
1-clinton street_summer_2021,1-clinton street,2021,28618.0,15157.5,1.888
1-clinton street_summer_2024,1-clinton street,2024,144.0,15157.5,0.0095
1-cntrl park 7 avenue approach_summer_2025,1-cntrl park 7 avenue approach,2025,2860.0,,
1-cntrl park east 60 street approach_summer_2026,1-cntrl park east 60 street approach,2026,967.0,,
1-coenties slip_summer_2011,1-coenties slip,2011,413.9,469.4,0.8818
1-columbia street_summer_2014,1-columbia street,2014,442159.9,11638.9,37.9898
1-columbia street_summer_2021,1-columbia street,2021,527366.8,11638.9,45.3107
1-columbus avenue_summer_2005,1-columbus avenue,2005,9475.6,80157.3,0.1182
1-columbus avenue_summer_2010,1-columbus avenue,2010,45180.0,80157.3,0.5636
1-columbus avenue_summer_2015,1-columbus avenue,2015,20020.6,80157.3,0.2498
1-columbus avenue_summer_2018,1-columbus avenue,2018,413419.6,80157.3,5.1576
1-columbus avenue_summer_2019,1-columbus avenue,2019,5360.0,80157.3,0.0669
1-columbus avenue_summer_2023,1-columbus avenue,2023,5476.0,80157.3,0.0683
1-convent avenue_summer_2005,1-convent avenue,2005,67690.3,24606.9,2.7509
1-convent avenue_summer_2015,1-convent avenue,2015,67690.4,24606.9,2.7509
1-convent avenue_summer_2022,1-convent avenue,2022,26114.0,24606.9,1.0612
1-convent avenue_summer_2023,1-convent avenue,2023,12760.0,24606.9,0.5186
1-cooper square_summer_2024,1-cooper square,2024,16939.0,6946.3,2.4386
1-cooper street_summer_2014,1-cooper street,2014,5967.6,5203.8,1.1468
1-cooper street_summer_2026,1-cooper street,2026,5282.0,5203.8,1.015
1-cornelia street_summer_2009,1-cornelia street,2009,1173.3,1210.2,0.9695
1-cortlandt alley_summer_2011,1-cortlandt alley,2011,1015.4,1550.8,0.6548
1-cortlandt street_summer_2021,1-cortlandt street,2021,1054.4,1247.1,0.8455
1-cp powell approach_summer_2017,1-cp powell approach,2017,4540.0,,
1-cpw 72 approach_summer_2020,1-cpw 72 approach,2020,3850.0,,
1-cpw 77 approach_summer_2025,1-cpw 77 approach,2025,2876.0,,
1-cpw 85 approach_summer_2025,1-cpw 85 approach,2025,8001.0,,
1-crosby street_summer_2022,1-crosby street,2022,101.0,7761.6,0.013
1-crosby street_summer_2023,1-crosby street,2023,114.0,7761.6,0.0147
1-crosby street_summer_2024,1-crosby street,2024,978.0,7761.6,0.126
1-cross bronx expwy nb et 1 b_summer_2024,1-cross bronx expwy nb et 1 b,2024,1120.0,,
1-dead end_summer_2022,1-dead end,2022,229.0,,
1-delancey street_summer_2006,1-delancey street,2006,236035.0,46226.4,5.1061
1-delancey street_summer_2012,1-delancey street,2012,1713464.0,46226.4,37.0668
1-delancey street south_summer_2012,1-delancey street south,2012,95279.4,,
1-desbrosses street_summer_2023,1-desbrosses street,2023,196.0,3564.1,0.055
1-division street_summer_2003,1-division street,2003,7036.6,5758.5,1.222
1-division street_summer_2010,1-division street,2010,124241.8,5758.5,21.5754
1-dominick street_summer_2011,1-dominick street,2011,2823.9,2814.3,1.0034
1-dominick street_summer_2025,1-dominick street,2025,220.0,2814.3,0.0782
1-dongan place_summer_2024,1-dongan place,2024,5451.0,994.7,5.48
1-donnellon square_summer_2023,1-donnellon square,2023,947.0,863.9,1.0962
1-dover street_summer_2017,1-dover street,2017,21805.6,1848.6,11.7957
1-downing street_summer_2012,1-downing street,2012,4819.0,1091.9,4.4134
1-downing street_summer_2020,1-downing street,2020,3785.4,1091.9,3.4668
1-downing street_summer_2025,1-downing street,2025,176.0,1091.9,0.1612
1-doyers street_summer_2006,1-doyers street,2006,9179.3,784.2,11.7053
1-doyers street_summer_2017,1-doyers street,2017,10714.0,784.2,13.6623
1-doyers street_summer_2022,1-doyers street,2022,2735.0,784.2,3.4876
1-drive m l king jr boulevard_summer_2023,1-drive m l king jr boulevard,2023,413.0,,
1-duane street_summer_2012,1-duane street,2012,16005.7,10033.5,1.5952
