normalized_street_name_season,normalized_street_name,roadwork_season,sqyd-days,area,total_area,roadwork_factor
2-kennellworth place_2016,2-kennellworth place,2016,56479.8,4344.6,7247.5,0.5995
2-kilroe street_2024,2-kilroe street,2024,1974.0,987.0,839.1,1.1763
2-kimberly place_2016,2-kimberly place,2016,2259.3,1129.7,1095.0,1.0317
2-king avenue_2024,2-king avenue,2024,18670.0,9335.0,7580.9,1.2314
2-kings college place_2016,2-kings college place,2016,5512.7,2756.3,2569.0,1.0729
2-kings college place_2023,2-kings college place,2023,4790.0,2395.0,2569.0,0.9323
2-kingsbridge avenue_2022,2-kingsbridge avenue,2022,34252.0,17126.0,13980.0,1.225
2-kingsbridge terrace_2022,2-kingsbridge terrace,2022,54608.0,20858.0,10124.5,2.0602
2-kingsland avenue_2018,2-kingsland avenue,2018,56881.2,8125.9,30210.6,0.269
2-kingsland avenue_2021,2-kingsland avenue,2021,37486.4,10560.7,30210.6,0.3496
2-kingsland avenue_2024,2-kingsland avenue,2024,8870.0,4435.0,30210.6,0.1468
2-kingsland place_2022,2-kingsland place,2022,576.0,288.0,411.7,0.6995
2-kossuth avenue_2022,2-kossuth avenue,2022,6238.0,3119.0,5494.7,0.5676
2-la salle avenue_2019,2-la salle avenue,2019,34946.0,13470.4,8587.6,1.5686
2-lacombe avenue_2023,2-lacombe avenue,2023,67935.0,24887.0,31178.5,0.7982
2-lacombe avenue_2025,2-lacombe avenue,2025,21970.0,10985.0,31178.5,0.3523
2-laconia avenue_2016,2-laconia avenue,2016,59511.8,14878.0,76967.3,0.1933
2-laconia avenue_2020,2-laconia avenue,2020,250330.5,35761.5,76967.3,0.4646
2-lafayette avenue_2017,2-lafayette avenue,2017,667807.6,108998.1,132984.3,0.8196
2-lafayette avenue_2018,2-lafayette avenue,2018,90112.9,30037.6,132984.3,0.2259
2-lafayette avenue_2019,2-lafayette avenue,2019,130089.8,32522.5,132984.3,0.2446
2-lafayette avenue_2022,2-lafayette avenue,2022,57400.0,28700.0,132984.3,0.2158
2-lafayette avenue_2025,2-lafayette avenue,2025,854.0,427.0,132984.3,0.0032
2-lafontaine avenue_2022,2-lafontaine avenue,2022,29284.0,14642.0,5654.7,2.5894
2-lakeview place_2018,2-lakeview place,2018,4710.1,2355.1,1240.0,1.8993
2-lakewood place_2022,2-lakewood place,2022,288.0,144.0,1908.0,0.0755
2-landing road_2021,2-landing road,2021,19531.6,9765.8,1353.5,7.2152
2-laurie avenue_2024,2-laurie avenue,2024,2084.0,1042.0,830.5,1.2547
2-layton avenue_2018,2-layton avenue,2018,113352.0,16193.1,13942.6,1.1614
2-lebanon street_2024,2-lebanon street,2024,10262.0,5131.0,3311.0,1.5497
2-leggett avenue_2021,2-leggett avenue,2021,53794.7,8584.7,20791.5,0.4129
2-leland avenue_2016,2-leland avenue,2016,93809.8,23452.4,37392.2,0.6272
2-leland avenue_2019,2-leland avenue,2019,38040.0,9504.0,37392.2,0.2542
2-leland avenue_2024,2-leland avenue,2024,444.0,222.0,37392.2,0.0059
2-lester street_2023,2-lester street,2023,1462.0,731.0,1316.1,0.5554
2-libby place_2024,2-libby place,2024,8598.0,4299.0,2125.0,2.0231
2-library avenue_2025,2-library avenue,2025,9400.0,4700.0,4962.4,0.9471
2-liebig avenue_2023,2-liebig avenue,2023,200.0,100.0,10062.1,0.0099
2-liebig avenue_2025,2-liebig avenue,2025,26250.0,13125.0,10062.1,1.3044
2-light street_2020,2-light street,2020,32139.0,8034.8,6216.9,1.2924
2-light street_2024,2-light street,2024,256.0,128.0,6216.9,0.0206
2-lincoln avenue_2019,2-lincoln avenue,2019,11259.1,5629.6,9549.0,0.5895
2-lincoln avenue_2023,2-lincoln avenue,2023,22702.0,11351.0,9549.0,1.1887
2-lisbon place_2016,2-lisbon place,2016,1290.9,645.5,548.0,1.1779
2-locust avenue_2018,2-locust avenue,2018,35550.0,11850.0,7986.7,1.4837
2-lodovick avenue_2018,2-lodovick avenue,2018,15980.0,6466.7,11552.7,0.5598
2-logan avenue_2022,2-logan avenue,2022,332.0,166.0,23127.2,0.0072
2-longfellow avenue_2016,2-longfellow avenue,2016,10670.8,5335.4,40326.9,0.1323
2-longfellow avenue_2019,2-longfellow avenue,2019,132937.9,13293.8,40326.9,0.3297
2-longfellow avenue_2020,2-longfellow avenue,2020,93681.2,5039.3,40326.9,0.125
2-longfellow avenue_2021,2-longfellow avenue,2021,102076.9,23658.8,40326.9,0.5867
2-longfellow avenue_2023,2-longfellow avenue,2023,662.0,331.0,40326.9,0.0082
2-longstreet avenue_2023,2-longstreet avenue,2023,10188.0,5094.0,10981.3,0.4639
2-longwood avenue_2017,2-longwood avenue,2017,224616.7,55747.6,25532.0,2.1834
2-loomis street_2016,2-loomis street,2016,1960.1,980.1,814.7,1.203
2-lorillard place_2022,2-lorillard place,2022,26674.0,13337.0,6150.5,2.1684
2-loring place_2019,2-loring place,2019,6101.0,3050.5,,
2-loring place_2022,2-loring place,2022,200.0,100.0,,
2-loring place_2023,2-loring place,2023,332.0,166.0,,
2-loring place_2024,2-loring place,2024,14836.0,7418.0,,
2-loring place_2025,2-loring place,2025,16474.0,8237.0,,
2-louis nine boulevard_2023,2-louis nine boulevard,2023,104684.0,33905.0,14544.6,2.3311
2-lowerre place_2021,2-lowerre place,2021,36017.6,4103.0,3722.5,1.1022
2-lurting avenue_2016,2-lurting avenue,2016,3218.2,1609.1,35579.6,0.0452
2-lurting avenue_2022,2-lurting avenue,2022,332.0,166.0,35579.6,0.0047
2-lurting avenue_2024,2-lurting avenue,2024,842.0,421.0,35579.6,0.0118
2-lurting avenue_2025,2-lurting avenue,2025,24142.0,12071.0,35579.6,0.3393
2-lydig avenue_2020,2-lydig avenue,2020,21701.7,9747.2,19564.0,0.4982
2-lydig avenue_2022,2-lydig avenue,2022,460.0,230.0,19564.0,0.0118
2-lydig avenue_2024,2-lydig avenue,2024,15562.0,7781.0,19564.0,0.3977
2-lyman place_2022,2-lyman place,2022,4208.0,2104.0,2294.9,0.9168
2-lyon avenue_2022,2-lyon avenue,2022,974.0,487.0,4704.3,0.1035
2-macdonough place_2024,2-macdonough place,2024,2824.0,1412.0,9473.1,0.1491
2-mace avenue_2016,2-mace avenue,2016,45995.5,5110.6,47873.4,0.1068
2-mace avenue_2018,2-mace avenue,2018,280173.5,16854.5,47873.4,0.3521
2-mace avenue_2024,2-mace avenue,2024,39196.0,19598.0,47873.4,0.4094
2-maclay avenue_2021,2-maclay avenue,2021,138489.8,20023.3,6713.6,2.9825
2-macombs road_2019,2-macombs road,2019,20667.0,2066.7,24267.7,0.0852
2-macombs road_2021,2-macombs road,2021,61685.9,23534.8,24267.7,0.9698
2-magenta street_2022,2-magenta street,2022,720.0,360.0,8157.7,0.0441
2-mahan avenue_2019,2-mahan avenue,2019,34146.4,8536.6,6146.8,1.3888
2-mahan avenue_2024,2-mahan avenue,2024,200.0,100.0,6146.8,0.0163
2-maitland avenue_2019,2-maitland avenue,2019,8968.0,2242.0,2153.3,1.0412
2-major deegan ep sb en east 135 street_2022,2-major deegan ep sb en east 135 street,2022,5432.0,2716.0,,
2-manh college parkway_2017,2-manh college parkway,2017,1830909.2,228863.6,,
2-manhattan college parkway_2017,2-manhattan college parkway,2017,959628.2,119953.5,13947.0,8.6007
2-manida street_2017,2-manida street,2017,224803.8,44960.8,15818.5,2.8423
2-manida street_2023,2-manida street,2023,536.0,268.0,15818.5,0.0169
2-manning street_2016,2-manning street,2016,2688.9,1344.4,1159.4,1.1596
2-maran place_2022,2-maran place,2022,414.0,207.0,2257.1,0.0917
2-marble hill avenue_2016,2-marble hill avenue,2016,92322.5,15387.1,816.2,18.8521
2-marcy place_2019,2-marcy place,2019,19040.0,6346.7,5030.9,1.2615
2-marcy place_2023,2-marcy place,2023,196.0,98.0,5030.9,0.0195
2-marion avenue_2017,2-marion avenue,2017,19476.2,9738.1,22095.9,0.4407
2-marion avenue_2024,2-marion avenue,2024,34100.0,17050.0,22095.9,0.7716
2-marolla place_2024,2-marolla place,2024,13842.0,6921.0,5087.6,1.3604
2-matilda avenue_2018,2-matilda avenue,2018,43475.6,10868.9,13507.1,0.8047
2-matthews avenue_2016,2-matthews avenue,2016,17532.4,5844.1,30923.8,0.189
2-matthews avenue_2024,2-matthews avenue,2024,326.0,163.0,30923.8,0.0053
2-mayflower avenue_2017,2-mayflower avenue,2017,54746.5,21979.7,28259.1,0.7778
2-mayflower avenue_2024,2-mayflower avenue,2024,24794.0,12397.0,28259.1,0.4387
2-mcclellan street_2024,2-mcclellan street,2024,254.0,127.0,8317.9,0.0153
2-mcclellan street_2025,2-mcclellan street,2025,10630.0,5315.0,8317.9,0.639
2-mcdonald street_2016,2-mcdonald street,2016,15228.0,5328.4,3563.2,1.4954
2-mcgraw avenue_2024,2-mcgraw avenue,2024,39770.0,19885.0,9093.3,2.1868
2-mead street_2025,2-mead street,2025,128.0,64.0,1968.1,0.0325
2-melrose avenue_2016,2-melrose avenue,2016,50270.7,25135.4,23535.0,1.068
2-melrose avenue_2018,2-melrose avenue,2018,110091.2,22018.2,23535.0,0.9356
2-merriam avenue_2023,2-merriam avenue,2023,18041.0,7392.0,5339.8,1.3843
2-merry avenue_2016,2-merry avenue,2016,71710.0,23903.3,2496.7,9.574
2-metcalf avenue_2018,2-metcalf avenue,2018,72084.5,14416.9,22884.1,0.63
2-metcalf avenue_2022,2-metcalf avenue,2022,3360.0,1680.0,22884.1,0.0734
2-metcalf avenue_2025,2-metcalf avenue,2025,437214.0,218607.0,22884.1,9.5528
2-metropolitan avenue_2018,2-metropolitan avenue,2018,1093009.4,158156.7,16572.9,9.5431
2-metropolitan oval_2018,2-metropolitan oval,2018,297380.1,99126.7,5090.2,19.474
2-meyers street_2025,2-meyers street,2025,1758.0,879.0,771.2,1.1398
2-mickle avenue_2018,2-mickle avenue,2018,25940.0,8646.7,29883.3,0.2893
2-mickle avenue_2022,2-mickle avenue,2022,20144.0,10072.0,29883.3,0.337
2-mickle avenue_2023,2-mickle avenue,2023,5912.0,2956.0,29883.3,0.0989
2-mickle avenue_2024,2-mickle avenue,2024,8824.0,4412.0,29883.3,0.1476
2-middletown road_2016,2-middletown road,2016,25742.2,6435.6,21194.2,0.3036
2-miles avenue_2020,2-miles avenue,2020,60402.6,8628.9,23972.6,0.3599
2-miles avenue_2022,2-miles avenue,2022,22054.0,11027.0,23972.6,0.46
2-milton place_2019,2-milton place,2019,30741.1,6148.2,3137.0,1.9599
2-minford place_2022,2-minford place,2022,9960.0,4980.0,4831.6,1.0307
2-minnieford avenue_2024,2-minnieford avenue,2024,13622.0,6811.0,8639.7,0.7883
2-miriam street_2016,2-miriam street,2016,5040.0,2520.0,1045.2,2.411
2-mohegan avenue_2025,2-mohegan avenue,2025,2746.0,1373.0,6711.7,0.2046
2-monroe avenue_2018,2-monroe avenue,2018,54143.8,6768.0,8164.9,0.8289
2-monterey avenue_2023,2-monterey avenue,2023,6897.0,2810.0,3422.0,0.8212
2-monticello avenue_2023,2-monticello avenue,2023,48785.0,16216.0,17069.3,0.95
2-monticello avenue_2024,2-monticello avenue,2024,256.0,128.0,17069.3,0.0075
2-morgan avenue_2021,2-morgan avenue,2021,74836.7,14967.3,14909.2,1.0039
2-morgan avenue_2024,2-morgan avenue,2024,332.0,166.0,14909.2,0.0111
2-morris avenue_2017,2-morris avenue,2017,383041.4,121198.1,88915.8,1.3631
2-morris avenue_2019,2-morris avenue,2019,54518.7,27259.3,88915.8,0.3066
2-morris avenue_2020,2-morris avenue,2020,16706.6,8353.3,88915.8,0.0939
2-morris avenue_2024,2-morris avenue,2024,232388.0,114462.0,88915.8,1.2873
2-morris avenue_2025,2-morris avenue,2025,22052.0,11026.0,88915.8,0.124
2-morris park avenue_2016,2-morris park avenue,2016,4613.2,2306.6,64435.5,0.0358
2-morris park avenue_2019,2-morris park avenue,2019,127154.0,42384.6,64435.5,0.6578
2-morrison avenue_2017,2-morrison avenue,2017,72343.8,18086.0,18288.1,0.9889
2-mosholu avenue_2017,2-mosholu avenue,2017,555460.1,105977.5,18376.6,5.767
2-mosholu parkway_2020,2-mosholu parkway,2020,141130.0,48665.6,66717.1,0.7294
2-mosholu parkway_2022,2-mosholu parkway,2022,246968.0,123484.0,66717.1,1.8509
2-mosholu parkway_2023,2-mosholu parkway,2023,161011.0,56819.0,66717.1,0.8516
2-mount hope place_2016,2-mount hope place,2016,31048.2,15524.1,6820.2,2.2762
2-mount hope place_2021,2-mount hope place,2021,17892.6,8946.3,6820.2,1.3117
2-mulford avenue_2024,2-mulford avenue,2024,22194.0,11097.0,11058.2,1.0035
2-muliner avenue_2016,2-muliner avenue,2016,393349.1,32779.1,12721.5,2.5767
2-muliner avenue_2024,2-muliner avenue,2024,308.0,154.0,12721.5,0.0121
2-murdock avenue_2021,2-murdock avenue,2021,56555.5,9111.2,23605.7,0.386
2-murdock avenue_2022,2-murdock avenue,2022,15516.0,7758.0,23605.7,0.3286
2-murdock avenue_2023,2-murdock avenue,2023,338.0,169.0,23605.7,0.0072
2-murdock avenue_2024,2-murdock avenue,2024,14232.0,7116.0,23605.7,0.3015
2-napier avenue_2020,2-napier avenue,2020,7510.4,3755.2,3303.2,1.1368
2-needham avenue_2021,2-needham avenue,2021,10000.0,3333.3,19123.8,0.1743
2-needham avenue_2023,2-needham avenue,2023,11980.0,5990.0,19123.8,0.3132
2-needham avenue_2024,2-needham avenue,2024,8114.0,4057.0,19123.8,0.2121
2-neill avenue_2016,2-neill avenue,2016,331424.3,36824.9,23527.4,1.5652
2-neill avenue_2018,2-neill avenue,2018,111758.8,15965.5,23527.4,0.6786
2-nelson avenue_2021,2-nelson avenue,2021,38298.0,12766.0,21057.4,0.6062
2-nelson avenue_2023,2-nelson avenue,2023,758.0,379.0,21057.4,0.018
2-nelson avenue_2024,2-nelson avenue,2024,13688.0,6844.0,21057.4,0.325
2-nelson avenue_2025,2-nelson avenue,2025,242.0,121.0,21057.4,0.0057
2-nereid avenue_2018,2-nereid avenue,2018,47520.0,11880.0,36883.1,0.3221
2-nereid avenue_2021,2-nereid avenue,2021,6860.0,3430.0,36883.1,0.093
2-netherland avenue_2022,2-netherland avenue,2022,226.0,113.0,25919.3,0.0044
2-netherland avenue_2023,2-netherland avenue,2023,16152.0,2692.0,25919.3,0.1039
2-newbold avenue_2019,2-newbold avenue,2019,4787.0,1595.7,20074.8,0.0795
2-newman avenue_2024,2-newman avenue,2024,588.0,294.0,6584.9,0.0446
2-newman avenue_2025,2-newman avenue,2025,232.0,116.0,6584.9,0.0176
2-newport avenue_2018,2-newport avenue,2018,10335.1,5167.6,841.5,6.1409
2-noble avenue_2018,2-noble avenue,2018,393483.0,131161.0,17810.1,7.3644
2-noble avenue_2022,2-noble avenue,2022,730.0,365.0,17810.1,0.0205
2-north oak drive_2016,2-north oak drive,2016,5994.9,2997.4,3199.1,0.937
2-norton avenue_2025,2-norton avenue,2025,10888.0,5444.0,5652.8,0.9631
2-nuvern avenue_2024,2-nuvern avenue,2024,1210.0,605.0,855.1,0.7075
2-nycta subway_2022,2-nycta subway,2022,228286.0,111760.0,,
2-nycta subway_2024,2-nycta subway,2024,1908.0,954.0,,
2-o brien avenue_2025,2-o brien avenue,2025,13342.0,6671.0,8130.1,0.8205
2-o neill place_2018,2-o neill place,2018,3881.3,1940.7,1723.7,1.1259
2-oak terrace_2022,2-oak terrace,2022,1846.0,923.0,977.2,0.9445
2-oak tree place_2021,2-oak tree place,2021,9997.4,3332.5,2441.8,1.3648
2-oak tree place_2022,2-oak tree place,2022,392.0,196.0,2441.8,0.0803
2-oakland place_2018,2-oakland place,2018,3936.4,1968.2,3162.3,0.6224
2-odell street_2022,2-odell street,2022,4400.0,2200.0,4558.2,0.4826
2-ogden avenue_2020,2-ogden avenue,2020,14388.4,7194.2,19698.0,0.3652
2-ohm avenue_2016,2-ohm avenue,2016,10576.0,5288.0,6535.8,0.8091
2-ohm avenue_2025,2-ohm avenue,2025,11008.0,5504.0,6535.8,0.8421
2-olinville avenue_2016,2-olinville avenue,2016,67968.0,17792.0,29460.7,0.6039
2-olinville avenue_2023,2-olinville avenue,2023,10628.0,5314.0,29460.7,0.1804
2-oliver place_2024,2-oliver place,2024,748.0,374.0,1418.4,0.2637
2-olmstead avenue_2022,2-olmstead avenue,2022,45788.0,22894.0,41329.0,0.5539
2-olmstead avenue_2025,2-olmstead avenue,2025,19736.0,9868.0,41329.0,0.2388
2-oneida avenue_2022,2-oneida avenue,2022,3824.0,1912.0,3058.4,0.6252
2-orloff avenue_2023,2-orloff avenue,2023,23924.0,11962.0,5048.6,2.3694
2-osborne place_2022,2-osborne place,2022,11688.0,5844.0,1931.9,3.025
2-osgood street_2018,2-osgood street,2018,2143.4,1071.7,1011.4,1.0596
2-osman place_2018,2-osman place,2018,2742.1,1371.1,1467.1,0.9346
2-overing street_2018,2-overing street,2018,36477.1,12159.0,6273.2,1.9382
2-paine street_2024,2-paine street,2024,4668.0,2334.0,2415.7,0.9662
2-palisade avenue_2016,2-palisade avenue,2016,446575.6,74429.3,17747.2,4.1939
2-palisade place_2021,2-palisade place,2021,16339.2,8169.6,1688.2,4.8392
2-park avenue_2020,2-park avenue,2020,239278.6,47855.7,95889.6,0.4991
2-park avenue_2023,2-park avenue,2023,12701450.0,108148.0,95889.6,1.1278
2-park avenue_2024,2-park avenue,2024,66854.0,33427.0,95889.6,0.3486
2-park avenue_2025,2-park avenue,2025,18870.0,9435.0,95889.6,0.0984
2-parker street_2024,2-parker street,2024,256.0,128.0,9115.9,0.014
2-parkview avenue_2016,2-parkview avenue,2016,25066.7,6266.7,5896.8,1.0627
2-parkview avenue_2024,2-parkview avenue,2024,200.0,100.0,5896.8,0.017
2-parsifal place_2018,2-parsifal place,2018,75436.3,10776.6,3666.7,2.939
2-patterson avenue_2018,2-patterson avenue,2018,27909.6,930.3,9976.4,0.0933
2-paul avenue_2022,2-paul avenue,2022,74462.0,37231.0,10233.2,3.6383
2-paulding avenue_2017,2-paulding avenue,2017,43409.5,14469.8,60163.5,0.2405
2-paulding avenue_2020,2-paulding avenue,2020,331678.2,29425.3,60163.5,0.4891
2-paulding avenue_2024,2-paulding avenue,2024,40644.0,20322.0,60163.5,0.3378
2-pawnee place_2020,2-pawnee place,2020,8167.5,2722.5,1128.8,2.4119
2-pearsall avenue_2016,2-pearsall avenue,2016,297340.6,5880.6,20748.8,0.2834
2-pearsall avenue_2025,2-pearsall avenue,2025,17720.0,8860.0,20748.8,0.427
2-pedestrian path_2022,2-pedestrian path,2022,2400.0,1200.0,30677.5,0.0391
2-pelham parkway_2022,2-pelham parkway,2022,17740.0,8870.0,51213.3,0.1732
2-penfield street_2018,2-penfield street,2018,22293.8,4458.8,4311.2,1.0342
2-pennyfield avenue_2022,2-pennyfield avenue,2022,16038.0,8019.0,17789.0,0.4508
2-perot street_2025,2-perot street,2025,296.0,148.0,1275.7,0.116
2-perry avenue_2021,2-perry avenue,2021,39554.1,9888.5,13287.6,0.7442
2-phelan place_2023,2-phelan place,2023,332.0,166.0,3098.7,0.0536
2-phelan place_2025,2-phelan place,2025,6210.0,3105.0,3098.7,1.002
2-philip avenue_2019,2-philip avenue,2019,44968.0,11242.0,16773.2,0.6702
2-philip avenue_2022,2-philip avenue,2022,8968.0,4484.0,16773.2,0.2673
2-pierce avenue_2016,2-pierce avenue,2016,93078.3,15324.2,12281.2,1.2478
2-pilgrim avenue_2024,2-pilgrim avenue,2024,456.0,228.0,10575.0,0.0216
2-pitman avenue_2016,2-pitman avenue,2016,87994.7,14665.8,17445.2,0.8407
2-pitman avenue_2023,2-pitman avenue,2023,12736.0,6368.0,17445.2,0.365
2-plimpton avenue_2021,2-plimpton avenue,2021,26120.4,10114.6,8059.8,1.2549
2-plymouth avenue_2024,2-plymouth avenue,2024,160.0,80.0,3451.0,0.0232
2-polo place_2018,2-polo place,2018,20755.5,3459.2,3254.2,1.063
2-popham avenue_2021,2-popham avenue,2021,119791.9,11964.8,7309.5,1.6369
2-poplar street_2016,2-poplar street,2016,35471.1,17735.5,6105.8,2.9047
2-post road_2017,2-post road,2017,40008.8,13336.3,14755.3,0.9038
2-post road_2018,2-post road,2018,92390.8,15398.5,14755.3,1.0436
2-post road_2025,2-post road,2025,214.0,107.0,14755.3,0.0073
2-powell avenue_2024,2-powell avenue,2024,13700.0,6850.0,13585.9,0.5042
2-powell avenue_2025,2-powell avenue,2025,19066.0,9533.0,13585.9,0.7017
2-pratt avenue_2024,2-pratt avenue,2024,26808.0,13404.0,13501.1,0.9928
2-prospect avenue_2017,2-prospect avenue,2017,640453.4,128090.7,75811.5,1.6896
2-prospect avenue_2020,2-prospect avenue,2020,260816.0,65204.0,75811.5,0.8601
2-prospect avenue_2021,2-prospect avenue,2021,1257827.2,142644.1,75811.5,1.8816
2-pugsley avenue_2016,2-pugsley avenue,2016,76687.2,15337.4,40482.0,0.3789
2-pugsley avenue_2018,2-pugsley avenue,2018,5452.1,2726.0,40482.0,0.0673
2-pugsley avenue_2019,2-pugsley avenue,2019,95262.7,11907.8,40482.0,0.2942
2-purdy street_2022,2-purdy street,2022,226.0,113.0,9371.4,0.0121
2-purdy street_2024,2-purdy street,2024,53108.0,26554.0,9371.4,2.8335
2-puritan avenue_2019,2-puritan avenue,2019,18860.4,6286.8,2008.1,3.1307
2-puritan avenue_2024,2-puritan avenue,2024,294.0,147.0,2008.1,0.0732
2-putnam avenue west_2019,2-putnam avenue west,2019,17749.9,8875.0,5281.0,1.6806
2-putnam place_2016,2-putnam place,2016,1666.1,833.1,1585.9,0.5253
2-putnam place_2023,2-putnam place,2023,3222.0,1611.0,1585.9,1.0158
2-quarry road_2022,2-quarry road,2022,11218.0,5609.0,4672.6,1.2004
2-quimby avenue_2023,2-quimby avenue,2023,17344.0,8672.0,9308.3,0.9316
2-quimby avenue_2024,2-quimby avenue,2024,6264.0,3132.0,9308.3,0.3365
2-quincy avenue_2017,2-quincy avenue,2017,24786.0,8262.0,18089.5,0.4567
2-quincy avenue_2022,2-quincy avenue,2022,312.0,156.0,18089.5,0.0086
2-quincy avenue_2025,2-quincy avenue,2025,20056.0,10028.0,18089.5,0.5544
2-radcliff avenue_2016,2-radcliff avenue,2016,66691.7,11115.3,27387.1,0.4059
2-radcliff avenue_2017,2-radcliff avenue,2017,12499.1,4166.4,27387.1,0.1521
2-radcliff avenue_2021,2-radcliff avenue,2021,41530.4,10088.6,27387.1,0.3684
2-randall avenue_2018,2-randall avenue,2018,42516.1,8503.2,98206.6,0.0866
2-randall avenue_2022,2-randall avenue,2022,539718.0,245649.0,98206.6,2.5013
2-randall avenue_2024,2-randall avenue,2024,154736.0,77368.0,98206.6,0.7878
2-rawlins avenue_2024,2-rawlins avenue,2024,20958.0,10479.0,6221.5,1.6843
2-reeds mill lane_2016,2-reeds mill lane,2016,85987.9,12284.0,5688.6,2.1594
2-research avenue_2025,2-research avenue,2025,4436.0,2218.0,5235.1,0.4237
2-reservoir avenue_2019,2-reservoir avenue,2019,1462375.6,92251.5,24314.5,3.7941
2-reservoir avenue_2025,2-reservoir avenue,2025,3672.0,1836.0,24314.5,0.0755
2-reservoir place_2022,2-reservoir place,2022,4292.0,2146.0,537.2,3.9948
2-rev james a polite avenue_2016,2-rev james a polite avenue,2016,75324.7,20878.1,15882.1,1.3146
2-rev james a polite avenue_2024,2-rev james a polite avenue,2024,113322.0,56661.0,15882.1,3.5676
2-revere avenue_2017,2-revere avenue,2017,16855.0,5618.3,23926.0,0.2348
2-revere avenue_2022,2-revere avenue,2022,334.0,167.0,23926.0,0.007
2-revere avenue_2024,2-revere avenue,2024,10672.0,5336.0,23926.0,0.223
2-revere avenue_2025,2-revere avenue,2025,24274.0,12137.0,23926.0,0.5073
